market,index_name,ticker,announce_date,effective_date,batch_id,security_name,event_type,inclusion,source,source_url,note,sector,treatment_group,matched_to_event_id
US,S&P500,NVLS,2012-05-10,2012-06-05,sp500-20120605,Novellus Systems,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Lam Research (LRCX) [ 216 ],,,
US,S&P500,LRCX,2012-05-10,2012-06-05,sp500-20120605,Lam Research,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Lam Research (LRCX) [ 216 ],Information Technology,,
US,S&P500,SLE,2012-06-21,2012-06-29,sp500-20120629,Sara Lee Corporation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Split up of Sara Lee [ 215 ],,,
US,S&P500,MNST,2012-06-21,2012-06-29,sp500-20120629,Monster Beverage,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Split up of Sara Lee [ 215 ],Consumer Staples,,
US,S&P500,PGN,2012-06-25,2012-07-02,sp500-20120702,Progress Energy,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Duke Energy (DUK) [ 214 ],,,
US,S&P500,STX,2012-06-25,2012-07-02,sp500-20120702,Seagate Technology,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Duke Energy (DUK) [ 214 ],Information Technology,,
US,S&P500,GR,2012-07-26,2012-07-31,sp500-20120731,Goodrich Corporation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Goodrich acquired by United Technologies (UTX). [ 213 ],,,
US,S&P500,ESV,2012-07-26,2012-07-31,sp500-20120731,Ensco,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Goodrich acquired by United Technologies (UTX). [ 213 ],,,
US,S&P500,SHLD,2012-09-05,2012-09-05,sp500-20120905,Sears Holdings,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SHLD below public float threshold,,,
US,S&P500,LYB,2012-09-05,2012-09-05,sp500-20120905,LyondellBasell,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SHLD below public float threshold,Materials,,
US,S&P500,DV,2012-10-01,2012-10-01,sp500-20121001,DeVry,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Tyco spin-off merged w/Pentair,,,
US,S&P500,LXK,2012-10-01,2012-10-01,sp500-20121001,Lexmark,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Tyco spun off ADT,,,
US,S&P500,ADT,2012-10-01,2012-10-01,sp500-20121001,ADT,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Tyco spun off ADT,,,
US,S&P500,PNR,2012-10-01,2012-10-01,sp500-20121001,Pentair,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Tyco spin-off merged w/Pentair,Industrials,,
US,S&P500,ANR,2012-09-25,2012-10-02,sp500-20121002,Alpha Natural Resources,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Kraft split into two companies [ 211 ],,,
US,S&P500,KFT,2012-10-01,2012-10-02,sp500-20121002,Kraft Foods,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Old Kraft Foods renamed Mondelez [ 212 ],,,
US,S&P500,KRFT,2012-09-25,2012-10-02,sp500-20121002,Kraft Foods,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Kraft split into two companies [ 211 ],,,
US,S&P500,MDLZ,2012-10-01,2012-10-02,sp500-20121002,Mondelez,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Old Kraft Foods renamed Mondelez [ 212 ],Consumer Staples,,
US,S&P500,SUN,2012-10-01,2012-10-10,sp500-20121010,Sunoco,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Energy Transfer Partners (ETP) [ 210 ],,,
US,S&P500,PETM,2012-10-01,2012-10-10,sp500-20121010,PetSmart,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Energy Transfer Partners (ETP) [ 210 ],,,
US,S&P500,CBE,2012-11-26,2012-12-03,sp500-20121203,Cooper Industries,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Eaton Corp. (ETN) [ 209 ],,,
US,S&P500,DG,2012-11-26,2012-12-03,sp500-20121203,Dollar General,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Eaton Corp. (ETN) [ 209 ],Consumer Staples,,
US,S&P500,RRD,2012-12-05,2012-12-11,sp500-20121211,RR Donnelley,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes [ 208 ],,,
US,S&P500,GRMN,2012-12-05,2012-12-11,sp500-20121211,Garmin,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes [ 208 ],Consumer Discretionary,,
US,S&P500,TIE,2012-12-18,2012-12-21,sp500-20121221,Titanium Metals,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TIE acquired by Precision Cast Parts (PCP) [ 207 ],,,
US,S&P500,DLPH,2012-12-18,2012-12-21,sp500-20121221,Delphi Automotive,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TIE acquired by Precision Cast Parts (PCP) [ 207 ],,,
US,S&P500,FII,2012-12-20,2013-01-02,sp500-20130102,Federated Investors,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ABBV spun off from Abbott Labs (ABT) [ 206 ],,,
US,S&P500,ABBV,2012-12-20,2013-01-02,sp500-20130102,AbbVie,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ABBV spun off from Abbott Labs (ABT) [ 206 ],Health Care,,
US,S&P500,BIG,2013-02-07,2013-02-15,sp500-20130215,Big Lots,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes [ 205 ],,,
US,S&P500,PVH,2013-02-07,2013-02-15,sp500-20130215,PVH,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes [ 205 ],,,
US,S&P500,PCS,2013-04-24,2013-04-30,sp500-20130430,MetroPCS,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,A majority of MetroPCS was acquired by T-Mobile [ 204 ],,,
US,S&P500,REGN,2013-04-24,2013-04-30,sp500-20130430,Regeneron Pharmaceuticals,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,A majority of MetroPCS was acquired by T-Mobile [ 204 ],Health Care,,
US,S&P500,CVH,2013-05-03,2013-05-08,sp500-20130508,Coventry Health Care,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Aetna (AET) [ 203 ],,,
US,S&P500,MAC,2013-05-03,2013-05-08,sp500-20130508,Macerich,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Acquired by Aetna (AET) [ 203 ],,,
US,S&P500,DF,2013-05-23,2013-05-23,sp500-20130523,Dean Foods,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,DF too small after spinoff of White Wave Foods [ 202 ],,,
US,S&P500,KSU,2013-05-23,2013-05-23,sp500-20130523,Kansas City Southern,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,DF too small after spinoff of White Wave Foods [ 202 ],,,
US,S&P500,HNZ,2013-06-03,2013-06-06,sp500-20130606,Heinz,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,HNZ acquired by consortium [ 201 ],,,
US,S&P500,GM,2013-06-03,2013-06-06,sp500-20130606,General Motors,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,HNZ acquired by consortium [ 201 ],Consumer Discretionary,,
US,S&P500,FHN,2013-06-14,2013-06-21,sp500-20130621,First Horizon,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Zoetis spun off by Pfizer [ 200 ],,,
US,S&P500,ZTS,2013-06-14,2013-06-21,sp500-20130621,Zoetis,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Zoetis spun off by Pfizer [ 200 ],Health Care,,
US,S&P500,APOL,2013-06-20,2013-07-01,sp500-20130701,Apollo Education Group,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Apollo Group's market cap more representative of a mid-cap [ 199 ],,,
US,S&P500,NWSA,2013-06-20,2013-07-01,sp500-20130701,21st Century Fox,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Apollo Group's market cap more representative of a mid-cap [ 199 ],Communication Services,,
US,S&P500,S,2013-07-01,2013-07-08,sp500-20130708,Sprint Nextel,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Softbank consortium purchase results in public float below 50% [ 198 ],,,
US,S&P500,NLSN,2013-07-01,2013-07-08,sp500-20130708,Nielsen Holdings,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Softbank consortium purchase results in public float below 50% [ 198 ],,,
US,S&P500,BMC,2013-09-10,2013-09-10,sp500-20130910,BMC Software,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,BMC taken private by consortium [ 197 ],,,
US,S&P500,DAL,2013-09-10,2013-09-10,sp500-20130910,Delta Air Lines,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,BMC taken private by consortium [ 197 ],Industrials,,
US,S&P500,AMD,2013-09-11,2013-09-20,sp500-20130920,Advanced Micro Devices,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 196 ],Information Technology,,
US,S&P500,SAI,2013-09-11,2013-09-20,sp500-20130920,SAIC,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 196 ],,,
US,S&P500,AME,2013-09-11,2013-09-20,sp500-20130920,Ametek,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 196 ],Industrials,,
US,S&P500,VRTX,2013-09-11,2013-09-20,sp500-20130920,Vertex Pharmaceuticals,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 196 ],Health Care,,
US,S&P500,DELL,2013-10-21,2013-10-29,sp500-20131029,Dell,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Founder Michael Dell and Silver Lake Partners acquired Dell. [ 195 ],Information Technology,,
US,S&P500,RIG,2013-10-21,2013-10-29,sp500-20131029,Transocean,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Founder Michael Dell and Silver Lake Partners acquired Dell. [ 195 ],,,
US,S&P500,NYX,2013-11-13,2013-11-13,sp500-20131113,NYSE Euronext,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ICE Exchange acquired NYSE Euronext. [ 194 ],,,
US,S&P500,KORS,2013-11-13,2013-11-13,sp500-20131113,Michael Kors,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ICE Exchange acquired NYSE Euronext. [ 194 ],,,
US,S&P500,JCP,2013-11-22,2013-12-02,sp500-20131202,JCPenney,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Allegion spun off by Ingersoll Rand. [ 193 ],,,
US,S&P500,ALLE,2013-11-22,2013-12-02,sp500-20131202,Allegion,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Allegion spun off by Ingersoll Rand. [ 193 ],Industrials,,
US,S&P500,MOLX,2013-12-04,2013-12-10,sp500-20131210,Molex,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,MOLX acquired by Koch Industries . [ 192 ],,,
US,S&P500,GGP,2013-12-04,2013-12-10,sp500-20131210,General Growth Properties,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,MOLX acquired by Koch Industries . [ 192 ],,,
US,S&P500,ANF,2013-12-11,2013-12-23,sp500-20131223,Abercrombie & Fitch,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 191 ],,,
US,S&P500,JDSU,2013-12-11,2013-12-23,sp500-20131223,JDS Uniphase,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 191 ],,,
US,S&P500,TER,2013-12-11,2013-12-23,sp500-20131223,Teradyne,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 191 ],Information Technology,,
US,S&P500,ADS,2013-12-11,2013-12-23,sp500-20131223,Alliance Data Systems,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 191 ],,,
US,S&P500,FB,2013-12-11,2013-12-23,sp500-20131223,Facebook,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 191 ],,,
US,S&P500,MHK,2013-12-11,2013-12-23,sp500-20131223,Mohawk Industries,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 191 ],,,
US,S&P500,LIFE,2014-01-16,2014-01-24,sp500-20140124,Life Technologies,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Life Technologies acquired by Thermo Fisher Scientific Inc [ 190 ],,,
US,S&P500,TSCO,2014-01-16,2014-01-24,sp500-20140124,Tractor Supply,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Life Technologies acquired by Thermo Fisher Scientific Inc [ 190 ],Consumer Discretionary,,
US,S&P500,WPX,2014-03-14,2014-03-21,sp500-20140321,WPX Energy,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes [ 189 ],,,
US,S&P500,GMCR,2014-03-14,2014-03-21,sp500-20140321,Keurig Green Mountain,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes [ 189 ],,,
US,S&P500,CLF,2014-04-02,2014-04-02,sp500-20140402,Cliffs Natural Resources,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes [ 188 ],,,
